2025-06-22 18:32:15,277 | __main__ | INFO | run_web_app.py:134 | PyNucleus web application starting
2025-06-22 18:34:26,654 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:34:26] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:35,364 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:35] "GET / HTTP/1.1" 200 -
2025-06-22 18:37:37,642 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:37,811 | pynucleus | INFO | engine.py:74 | Retrieved 1000 documents for query
2025-06-22 18:37:37,812 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:37] "GET /status HTTP/1.1" 200 -
2025-06-22 18:37:38,849 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:38,849 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:38,853 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:38,964 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:38,966 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:38] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:39,758 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:39,758 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:39,759 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:39,869 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:39,870 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:39] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:40,501 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:40,502 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:40,503 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:40,619 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:40,620 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:40] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:41,214 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:41,215 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:41,216 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:41,336 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:41,338 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:41] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:41,639 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:41,640 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:41,641 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:41,762 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:41,764 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:41] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:41,793 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:41,793 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:41,794 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:41,888 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:41,889 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:41] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:41,945 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:41,945 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:41,945 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:42,042 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:42,043 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:42] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:42,113 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:42,113 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:42,113 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:42,204 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:42,205 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:42] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:42,262 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:42,263 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:42,263 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:42,352 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:42,353 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:42] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:42,413 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:37:42,413 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:37:42,414 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:37:42,505 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:37:42,507 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:37:42] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:37:47,571 | pynucleus.api.app | INFO | app.py:1093 | Starting enhanced evaluation (threshold=0.7, sample_size=5)...
2025-06-22 18:37:47,572 | pynucleus | INFO | golden_eval.py:44 | 🔍 Starting comprehensive evaluation...
2025-06-22 18:37:47,604 | pynucleus | INFO | golden_eval.py:58 | Randomly sampled 5 questions from 49 total questions
2025-06-22 18:37:47,691 | pynucleus | INFO | engine.py:74 | Retrieved 2 documents for query
2025-06-22 18:37:47,692 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-22 18:37:51,751 | pynucleus | INFO | engine.py:74 | Retrieved 2 documents for query
2025-06-22 18:37:51,751 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-22 18:37:55,075 | pynucleus | INFO | engine.py:74 | Retrieved 2 documents for query
2025-06-22 18:37:55,075 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-22 18:37:58,543 | pynucleus | INFO | engine.py:74 | Retrieved 2 documents for query
2025-06-22 18:37:58,543 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-22 18:38:02,034 | pynucleus | INFO | engine.py:74 | Retrieved 2 documents for query
2025-06-22 18:38:02,034 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-22 18:38:05,374 | pynucleus | INFO | golden_eval.py:429 | 📊 Detailed evaluation results saved to: data/validation/results/enhanced_evaluation_20250622_183805.json
2025-06-22 18:38:05,375 | pynucleus | INFO | golden_eval.py:89 | Evaluation completed: 0.0% success rate
2025-06-22 18:38:05,375 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:38:05] "GET /enhanced_evaluation?format=text&sample_size=5 HTTP/1.1" 200 -
2025-06-22 18:38:20,333 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:38:20] "GET /metrics_export?format=summary HTTP/1.1" 200 -
2025-06-22 18:38:35,393 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:38:35] "GET / HTTP/1.1" 200 -
